item_id,store_id,category,season,price,discount,days_on_rack,sold_quantity,sold_flag
Item_2528,Store_16,Kurta,Wedding,1419,0.1,63,5,1
Item_2529,Store_16,Sherwani,Winter,4659,0.44,117,7,1
Item_2530,Store_19,Lehenga,Wedding,6283,0.4,12,2,0
Item_2531,Store_7,Saree,Festive,2340,0.48,76,2,0
Item_2532,Store_12,Sherwani,Winter,6137,0.24,23,3,0
Item_2533,Store_15,Saree,Wedding,6189,0.36,36,2,0
Item_2534,Store_8,Sherwani,Wedding,2361,0.19,99,4,0
Item_2535,Store_6,Sherwani,Wedding,1591,0.09,33,3,0
Item_2536,Store_10,Lehenga,Summer,1526,0.22,45,5,1
Item_2537,Store_3,Kurta,Festive,8855,0.08,79,5,1
Item_2538,Store_19,Lehenga,Wedding,2292,0.49,49,5,1
Item_2539,Store_17,Saree,Winter,2654,0.05,17,7,1
Item_2540,Store_7,Saree,Wedding,1187,0.29,31,4,0
Item_2541,Store_20,Sherwani,Summer,3758,0.31,23,4,0
Item_2542,Store_4,Sherwani,Festive,9720,0.27,30,3,0
Item_2543,Store_14,Kurta,Summer,9625,0.33,57,6,1
Item_2544,Store_20,Lehenga,Summer,7431,0.06,55,4,0
Item_2545,Store_15,Saree,Summer,7037,0.28,41,5,1
Item_2546,Store_8,Sherwani,Winter,9494,0.14,116,5,1
Item_2547,Store_15,Kurta,Festive,5182,0.47,13,7,1
Item_2548,Store_20,Saree,Festive,7973,0.38,96,3,0
Item_2549,Store_14,Sherwani,Winter,1437,0.49,100,7,1
Item_2550,Store_9,Saree,Festive,1832,0.02,56,3,0
Item_2551,Store_8,Kurta,Summer,9988,0.14,58,6,1
Item_2552,Store_17,Kurta,Festive,9751,0.1,7,6,1
Item_2553,Store_2,Saree,Winter,9953,0.01,119,3,0
Item_2554,Store_3,Lehenga,Summer,6794,0.12,100,5,1
Item_2555,Store_8,Saree,Winter,4574,0.34,73,4,0
Item_2556,Store_12,Sherwani,Wedding,4785,0.12,12,7,1
Item_2557,Store_1,Lehenga,Summer,6220,0.25,18,6,1
Item_2558,Store_10,Sherwani,Summer,8750,0.44,7,4,0
Item_2559,Store_20,Saree,Festive,7818,0.35,28,3,0
Item_2560,Store_3,Lehenga,Summer,1684,0.2,17,4,0
Item_2561,Store_6,Sherwani,Winter,5233,0.19,47,3,0
Item_2562,Store_7,Saree,Festive,1577,0.23,33,10,1
Item_2563,Store_20,Saree,Wedding,9007,0.09,76,4,0
Item_2564,Store_18,Lehenga,Winter,1227,0.32,55,1,0
Item_2565,Store_11,Saree,Wedding,3328,0.18,46,3,0
Item_2566,Store_19,Kurta,Wedding,3731,0.43,35,4,0
Item_2567,Store_5,Sherwani,Wedding,1430,0.38,67,4,0
Item_2568,Store_19,Sherwani,Summer,2709,0.31,30,4,0
Item_2569,Store_11,Saree,Winter,6782,0.18,22,5,1
Item_2570,Store_12,Saree,Winter,2234,0.1,86,5,1
Item_2571,Store_10,Kurta,Summer,9493,0.39,61,7,1
Item_2572,Store_8,Lehenga,Festive,6205,0.24,11,5,1
Item_2573,Store_9,Saree,Wedding,2420,0.11,116,11,1
Item_2574,Store_4,Saree,Winter,1768,0.1,106,4,0
Item_2575,Store_5,Saree,Summer,7034,0.08,52,3,0
Item_2576,Store_8,Saree,Wedding,9635,0.39,84,4,0
Item_2577,Store_9,Sherwani,Festive,4104,0.11,64,0,0
Item_2578,Store_15,Saree,Festive,5355,0.26,37,6,1
Item_2579,Store_15,Sherwani,Wedding,4305,0.23,119,7,1
Item_2580,Store_16,Saree,Festive,2538,0.29,7,1,0
Item_2581,Store_14,Lehenga,Winter,2331,0.44,106,5,1
Item_2582,Store_8,Kurta,Winter,9168,0.43,8,6,1
Item_2583,Store_18,Lehenga,Winter,7939,0.23,104,4,0
Item_2584,Store_10,Saree,Festive,9261,0.01,8,3,0
Item_2585,Store_20,Saree,Winter,6558,0.21,46,3,0
Item_2586,Store_6,Saree,Summer,6944,0.3,13,3,0
Item_2587,Store_12,Lehenga,Winter,8126,0.28,108,4,0
Item_2588,Store_2,Saree,Winter,1480,0.33,55,6,1
Item_2589,Store_7,Lehenga,Festive,6263,0.08,21,3,0
Item_2590,Store_16,Sherwani,Winter,5094,0.32,21,4,0
Item_2591,Store_3,Kurta,Wedding,7167,0.09,101,6,1
Item_2592,Store_13,Kurta,Summer,3793,0.38,24,5,1
Item_2593,Store_3,Lehenga,Festive,3892,0.17,18,7,1
Item_2594,Store_18,Sherwani,Summer,2198,0.35,26,5,1
Item_2595,Store_11,Lehenga,Wedding,9011,0.02,56,1,0
Item_2596,Store_8,Sherwani,Festive,3372,0.2,31,8,1
Item_2597,Store_6,Saree,Festive,2892,0.35,47,6,1
Item_2598,Store_1,Sherwani,Winter,6790,0.11,7,4,0
Item_2599,Store_1,Sherwani,Summer,2883,0.4,92,10,1
Item_2600,Store_8,Sherwani,Wedding,6467,0.32,98,3,0
Item_2601,Store_5,Kurta,Wedding,1797,0.29,12,5,1
Item_2602,Store_16,Sherwani,Festive,9209,0.18,90,6,1
Item_2603,Store_11,Saree,Winter,9235,0.24,93,5,1
Item_2604,Store_5,Saree,Festive,1154,0.3,14,7,1
Item_2605,Store_4,Saree,Festive,5962,0.24,117,6,1
Item_2606,Store_6,Sherwani,Festive,5080,0.35,33,3,0
Item_2607,Store_14,Lehenga,Festive,9050,0.22,44,8,1
Item_2608,Store_19,Lehenga,Wedding,6947,0.1,69,6,1
Item_2609,Store_9,Saree,Wedding,5320,0.11,25,7,1
Item_2610,Store_12,Kurta,Festive,2892,0.0,107,6,1
Item_2611,Store_11,Lehenga,Festive,4424,0.15,28,4,0
Item_2612,Store_14,Sherwani,Winter,3015,0.37,77,6,1
Item_2613,Store_16,Lehenga,Festive,7673,0.4,64,6,1
Item_2614,Store_1,Saree,Wedding,7032,0.1,112,4,0
Item_2615,Store_13,Kurta,Summer,5833,0.48,30,3,0
Item_2616,Store_13,Lehenga,Wedding,1565,0.25,13,6,1
Item_2617,Store_2,Lehenga,Winter,8412,0.46,24,2,0
Item_2618,Store_4,Saree,Wedding,3018,0.35,60,7,1
Item_2619,Store_6,Kurta,Summer,3314,0.36,103,6,1
Item_2620,Store_5,Kurta,Festive,5412,0.04,40,2,0
Item_2621,Store_3,Saree,Summer,4883,0.11,110,6,1
Item_2622,Store_1,Sherwani,Festive,9216,0.0,40,3,0
Item_2623,Store_4,Lehenga,Festive,7739,0.36,77,5,1
Item_2624,Store_20,Sherwani,Wedding,8902,0.17,26,6,1
Item_2625,Store_2,Lehenga,Wedding,2189,0.39,5,3,0
Item_2626,Store_5,Lehenga,Wedding,8156,0.17,73,6,1
Item_2627,Store_3,Sherwani,Winter,8342,0.41,77,7,1
Item_2628,Store_9,Saree,Wedding,7884,0.07,41,4,0
Item_2629,Store_20,Saree,Winter,4157,0.09,106,3,0
Item_2630,Store_6,Lehenga,Wedding,6520,0.17,87,9,1
Item_2631,Store_18,Saree,Festive,2741,0.2,76,7,1
Item_2632,Store_6,Lehenga,Winter,4688,0.17,110,6,1
Item_2633,Store_19,Saree,Summer,8485,0.38,111,11,1
Item_2634,Store_12,Lehenga,Winter,6369,0.05,100,1,0
Item_2635,Store_11,Saree,Winter,6644,0.18,17,7,1
Item_2636,Store_2,Kurta,Summer,5023,0.42,88,7,1
Item_2637,Store_15,Sherwani,Winter,1716,0.03,104,4,0
Item_2638,Store_12,Kurta,Festive,4967,0.47,47,4,0
Item_2639,Store_12,Sherwani,Wedding,8423,0.49,112,2,0
Item_2640,Store_9,Sherwani,Summer,7450,0.04,41,6,1
Item_2641,Store_2,Lehenga,Wedding,4215,0.15,98,5,1
Item_2642,Store_3,Sherwani,Festive,8825,0.19,78,6,1
Item_2643,Store_12,Kurta,Summer,1390,0.39,99,9,1
Item_2644,Store_16,Kurta,Wedding,4037,0.3,29,6,1
Item_2645,Store_1,Saree,Wedding,1232,0.32,97,6,1
Item_2646,Store_3,Kurta,Festive,4131,0.38,92,7,1
Item_2647,Store_20,Saree,Wedding,8634,0.06,107,6,1
Item_2648,Store_2,Sherwani,Festive,1233,0.42,25,8,1
Item_2649,Store_9,Kurta,Winter,2391,0.35,45,2,0
Item_2650,Store_19,Sherwani,Festive,1889,0.29,77,5,1
Item_2651,Store_15,Kurta,Winter,8902,0.44,46,10,1
Item_2652,Store_18,Kurta,Summer,1745,0.35,46,3,0
Item_2653,Store_11,Saree,Wedding,1427,0.1,6,6,1
Item_2654,Store_16,Sherwani,Festive,1731,0.21,72,6,1
Item_2655,Store_17,Kurta,Festive,1799,0.25,12,7,1
Item_2656,Store_5,Lehenga,Wedding,7507,0.03,100,3,0
Item_2657,Store_12,Sherwani,Wedding,8025,0.48,65,10,1
Item_2658,Store_11,Sherwani,Summer,8624,0.06,18,4,0
Item_2659,Store_15,Sherwani,Summer,9326,0.35,117,5,1
Item_2660,Store_3,Saree,Festive,6383,0.25,81,1,0
Item_2661,Store_1,Lehenga,Summer,7207,0.01,25,4,0
Item_2662,Store_20,Sherwani,Winter,3538,0.46,28,4,0
Item_2663,Store_16,Kurta,Summer,4718,0.43,54,6,1
Item_2664,Store_2,Kurta,Summer,9232,0.26,86,2,0
Item_2665,Store_2,Saree,Festive,4367,0.11,49,5,1
Item_2666,Store_3,Kurta,Winter,6008,0.06,68,5,1
Item_2667,Store_8,Sherwani,Summer,6229,0.18,68,5,1
Item_2668,Store_15,Kurta,Winter,8388,0.13,108,7,1
Item_2669,Store_7,Sherwani,Winter,3415,0.25,30,7,1
Item_2670,Store_6,Kurta,Winter,8171,0.48,36,6,1
Item_2671,Store_9,Lehenga,Wedding,3949,0.29,112,4,0
Item_2672,Store_20,Saree,Wedding,5261,0.44,61,5,1
Item_2673,Store_1,Saree,Wedding,6145,0.33,57,2,0
Item_2674,Store_8,Lehenga,Wedding,4466,0.24,37,4,0
Item_2675,Store_3,Lehenga,Festive,4088,0.43,56,9,1
Item_2676,Store_4,Saree,Summer,2115,0.24,99,6,1
Item_2677,Store_15,Lehenga,Wedding,5578,0.43,22,4,0
Item_2678,Store_6,Sherwani,Festive,3590,0.15,39,8,1
Item_2679,Store_15,Kurta,Summer,8372,0.06,16,5,1
Item_2680,Store_3,Saree,Wedding,4573,0.43,55,8,1
Item_2681,Store_14,Lehenga,Summer,3978,0.29,93,3,0
Item_2682,Store_20,Sherwani,Wedding,8313,0.44,113,3,0
Item_2683,Store_14,Saree,Festive,8022,0.47,99,3,0
Item_2684,Store_4,Lehenga,Winter,5975,0.03,14,5,1
Item_2685,Store_12,Saree,Winter,5925,0.25,115,8,1
Item_2686,Store_17,Lehenga,Summer,9047,0.19,56,9,1
Item_2687,Store_7,Saree,Festive,9090,0.31,38,7,1
Item_2688,Store_9,Sherwani,Winter,9051,0.4,119,4,0
Item_2689,Store_3,Sherwani,Wedding,6292,0.14,71,6,1
Item_2690,Store_13,Kurta,Winter,7645,0.28,114,7,1
Item_2691,Store_15,Saree,Summer,6403,0.35,43,2,0
Item_2692,Store_18,Kurta,Summer,4430,0.07,12,3,0
Item_2693,Store_19,Saree,Festive,2995,0.41,100,2,0
Item_2694,Store_1,Lehenga,Summer,7030,0.3,111,4,0
Item_2695,Store_6,Lehenga,Winter,4891,0.47,33,5,1
Item_2696,Store_2,Kurta,Winter,8145,0.17,26,6,1
Item_2697,Store_14,Saree,Winter,9498,0.05,88,4,0
Item_2698,Store_6,Kurta,Winter,3102,0.25,74,0,0
Item_2699,Store_14,Sherwani,Festive,4030,0.04,65,6,1
Item_2700,Store_4,Kurta,Wedding,9524,0.48,47,4,0
Item_2701,Store_8,Kurta,Wedding,9107,0.02,53,3,0
Item_2702,Store_3,Lehenga,Festive,1242,0.38,33,5,1
Item_2703,Store_19,Kurta,Summer,2884,0.26,110,6,1
Item_2704,Store_14,Saree,Wedding,9015,0.18,85,4,0
Item_2705,Store_20,Lehenga,Summer,7747,0.03,35,5,1
Item_2706,Store_17,Kurta,Wedding,9494,0.31,57,4,0
Item_2707,Store_8,Sherwani,Summer,5330,0.29,38,4,0
Item_2708,Store_14,Kurta,Festive,8863,0.14,42,4,0
Item_2709,Store_6,Kurta,Winter,4109,0.46,61,1,0
Item_2710,Store_16,Kurta,Summer,3186,0.15,105,6,1
Item_2711,Store_19,Lehenga,Winter,2550,0.22,8,5,1
Item_2712,Store_14,Saree,Summer,1646,0.27,6,4,0
Item_2713,Store_19,Sherwani,Summer,7144,0.05,16,6,1
Item_2714,Store_3,Kurta,Summer,5656,0.47,39,5,1
Item_2715,Store_10,Saree,Summer,9904,0.19,74,1,0
Item_2716,Store_19,Saree,Summer,1537,0.04,114,3,0
Item_2717,Store_9,Lehenga,Winter,7572,0.19,76,6,1
Item_2718,Store_20,Sherwani,Summer,1234,0.3,25,5,1
Item_2719,Store_13,Lehenga,Winter,7539,0.26,114,2,0
Item_2720,Store_7,Saree,Festive,2374,0.35,65,6,1
Item_2721,Store_14,Saree,Wedding,2909,0.03,39,6,1
Item_2722,Store_9,Saree,Summer,8218,0.14,52,4,0
Item_2723,Store_19,Lehenga,Wedding,1080,0.41,19,5,1
Item_2724,Store_15,Sherwani,Winter,3083,0.04,75,2,0
Item_2725,Store_20,Kurta,Festive,2690,0.43,19,9,1
Item_2726,Store_14,Lehenga,Festive,1756,0.05,113,4,0
Item_2727,Store_6,Saree,Festive,3670,0.42,10,2,0
Item_2728,Store_4,Lehenga,Wedding,4751,0.18,115,1,0
Item_2729,Store_8,Saree,Winter,9659,0.31,85,5,1
Item_2730,Store_17,Kurta,Summer,6261,0.08,72,2,0
Item_2731,Store_9,Kurta,Summer,7852,0.03,26,8,1
Item_2732,Store_1,Sherwani,Winter,2494,0.11,36,6,1
Item_2733,Store_20,Saree,Wedding,6740,0.06,26,4,0
Item_2734,Store_14,Sherwani,Summer,9055,0.16,31,3,0
Item_2735,Store_11,Sherwani,Winter,1901,0.26,114,8,1
Item_2736,Store_3,Kurta,Summer,1672,0.29,19,0,0
Item_2737,Store_9,Lehenga,Festive,9630,0.39,48,4,0
Item_2738,Store_14,Lehenga,Summer,1444,0.33,119,2,0
Item_2739,Store_9,Sherwani,Wedding,9655,0.3,90,7,1
Item_2740,Store_4,Kurta,Winter,3198,0.21,96,2,0
Item_2741,Store_4,Saree,Wedding,3287,0.24,110,4,0
Item_2742,Store_8,Lehenga,Winter,5008,0.21,106,5,1
Item_2743,Store_2,Sherwani,Festive,1496,0.42,13,7,1
Item_2744,Store_9,Lehenga,Winter,2463,0.12,38,1,0
Item_2745,Store_14,Lehenga,Summer,7828,0.0,104,5,1
Item_2746,Store_9,Saree,Summer,5253,0.33,77,6,1
Item_2747,Store_16,Kurta,Festive,1493,0.1,19,2,0
Item_2748,Store_17,Saree,Winter,6065,0.45,66,3,0
Item_2749,Store_16,Kurta,Festive,6430,0.43,49,1,0
Item_2750,Store_12,Lehenga,Summer,2426,0.04,88,7,1
Item_2751,Store_3,Sherwani,Wedding,2793,0.05,76,3,0
Item_2752,Store_11,Saree,Festive,3723,0.25,62,6,1
Item_2753,Store_14,Kurta,Wedding,1658,0.3,96,4,0
Item_2754,Store_18,Lehenga,Wedding,5761,0.14,119,4,0
Item_2755,Store_5,Kurta,Winter,8630,0.36,23,9,1
Item_2756,Store_16,Kurta,Festive,9741,0.3,20,11,1
Item_2757,Store_20,Kurta,Wedding,9834,0.16,79,8,1
Item_2758,Store_5,Lehenga,Wedding,5350,0.01,110,7,1
Item_2759,Store_3,Sherwani,Winter,1207,0.38,12,5,1
Item_2760,Store_12,Sherwani,Winter,5190,0.11,37,5,1
Item_2761,Store_1,Sherwani,Summer,2883,0.42,78,8,1
Item_2762,Store_9,Kurta,Wedding,3886,0.21,22,6,1
Item_2763,Store_9,Lehenga,Summer,1477,0.29,39,5,1
Item_2764,Store_4,Kurta,Wedding,9953,0.44,47,6,1
Item_2765,Store_3,Sherwani,Summer,9381,0.43,54,4,0
Item_2766,Store_17,Sherwani,Winter,7854,0.19,7,5,1
Item_2767,Store_2,Lehenga,Festive,1755,0.1,108,4,0
Item_2768,Store_1,Kurta,Winter,5931,0.39,95,3,0
Item_2769,Store_8,Saree,Summer,6724,0.22,63,5,1
Item_2770,Store_13,Saree,Summer,5150,0.1,32,7,1
Item_2771,Store_15,Sherwani,Festive,5060,0.45,50,6,1
Item_2772,Store_8,Lehenga,Wedding,5765,0.1,68,8,1
Item_2773,Store_12,Kurta,Summer,4612,0.01,74,6,1
Item_2774,Store_12,Kurta,Summer,7553,0.01,51,6,1
Item_2775,Store_14,Sherwani,Summer,8378,0.31,18,4,0
Item_2776,Store_15,Sherwani,Festive,2689,0.33,11,3,0
Item_2777,Store_15,Kurta,Winter,2316,0.16,78,5,1
Item_2778,Store_9,Kurta,Summer,8130,0.16,83,8,1
Item_2779,Store_19,Sherwani,Festive,4186,0.17,35,6,1
Item_2780,Store_20,Kurta,Summer,6789,0.34,97,5,1
Item_2781,Store_8,Saree,Wedding,2145,0.03,110,6,1
Item_2782,Store_19,Sherwani,Festive,5394,0.46,85,9,1
Item_2783,Store_6,Kurta,Summer,8942,0.11,55,9,1
Item_2784,Store_20,Sherwani,Festive,8548,0.5,33,6,1
Item_2785,Store_19,Lehenga,Summer,1560,0.09,117,4,0
Item_2786,Store_4,Sherwani,Winter,2912,0.39,112,5,1
Item_2787,Store_7,Sherwani,Summer,2864,0.11,19,4,0
Item_2788,Store_4,Lehenga,Festive,1296,0.04,94,3,0
Item_2789,Store_12,Saree,Wedding,3409,0.44,80,10,1
Item_2790,Store_13,Kurta,Wedding,8630,0.43,29,3,0
Item_2791,Store_3,Lehenga,Wedding,2461,0.2,65,7,1
Item_2792,Store_12,Sherwani,Summer,5292,0.35,45,9,1
Item_2793,Store_2,Kurta,Winter,3268,0.28,73,2,0
Item_2794,Store_2,Lehenga,Summer,1994,0.43,8,7,1
Item_2795,Store_9,Kurta,Wedding,7554,0.16,112,3,0
Item_2796,Store_1,Kurta,Festive,1007,0.26,116,8,1
Item_2797,Store_8,Lehenga,Wedding,3515,0.24,109,8,1
Item_2798,Store_6,Kurta,Festive,2417,0.18,61,4,0
Item_2799,Store_6,Saree,Winter,3316,0.45,35,6,1
Item_2800,Store_18,Lehenga,Festive,8358,0.08,7,4,0
Item_2801,Store_17,Saree,Summer,4932,0.07,71,4,0
Item_2802,Store_12,Sherwani,Summer,7204,0.29,94,5,1
Item_2803,Store_6,Kurta,Summer,2287,0.33,54,5,1
Item_2804,Store_8,Sherwani,Festive,2118,0.1,21,7,1
Item_2805,Store_19,Sherwani,Summer,9744,0.2,64,3,0
Item_2806,Store_10,Kurta,Summer,8637,0.47,78,3,0
Item_2807,Store_1,Lehenga,Summer,1660,0.12,70,2,0
Item_2808,Store_13,Kurta,Winter,9907,0.33,92,3,0
Item_2809,Store_17,Sherwani,Festive,7922,0.37,79,3,0
Item_2810,Store_3,Sherwani,Festive,9104,0.22,28,4,0
Item_2811,Store_8,Lehenga,Wedding,7337,0.47,103,3,0
Item_2812,Store_14,Kurta,Festive,3529,0.37,91,6,1
Item_2813,Store_3,Sherwani,Winter,4970,0.23,36,6,1
Item_2814,Store_16,Saree,Festive,4407,0.28,91,7,1
Item_2815,Store_13,Sherwani,Winter,8416,0.35,102,8,1
Item_2816,Store_20,Sherwani,Winter,5760,0.3,109,4,0
Item_2817,Store_17,Lehenga,Festive,2897,0.44,23,4,0
Item_2818,Store_13,Saree,Wedding,7364,0.18,70,5,1
Item_2819,Store_6,Sherwani,Summer,9464,0.15,64,6,1
Item_2820,Store_17,Sherwani,Summer,5087,0.11,119,7,1
Item_2821,Store_14,Saree,Festive,5374,0.02,70,10,1
Item_2822,Store_17,Kurta,Festive,8607,0.02,19,3,0
Item_2823,Store_8,Kurta,Winter,5019,0.44,89,3,0
Item_2824,Store_11,Sherwani,Festive,1815,0.34,39,4,0
Item_2825,Store_20,Sherwani,Winter,8255,0.33,73,2,0
Item_2826,Store_1,Kurta,Wedding,1922,0.31,111,1,0
Item_2827,Store_7,Lehenga,Festive,5867,0.42,31,4,0
Item_2828,Store_17,Saree,Summer,2264,0.24,92,6,1
Item_2829,Store_10,Saree,Summer,4724,0.44,11,4,0
Item_2830,Store_11,Lehenga,Festive,3722,0.18,10,6,1
Item_2831,Store_9,Lehenga,Winter,6355,0.46,114,5,1
Item_2832,Store_9,Lehenga,Summer,3550,0.35,37,3,0
Item_2833,Store_5,Lehenga,Winter,6319,0.13,62,5,1
Item_2834,Store_17,Lehenga,Festive,7686,0.28,53,10,1
Item_2835,Store_9,Lehenga,Festive,2673,0.27,21,2,0
Item_2836,Store_17,Saree,Summer,5587,0.07,114,8,1
Item_2837,Store_19,Lehenga,Festive,6353,0.3,46,4,0
Item_2838,Store_7,Kurta,Wedding,7857,0.16,98,6,1
Item_2839,Store_9,Lehenga,Wedding,2666,0.03,76,2,0
Item_2840,Store_7,Lehenga,Summer,5511,0.47,44,4,0
Item_2841,Store_13,Saree,Wedding,7172,0.32,50,7,1
Item_2842,Store_11,Saree,Winter,2384,0.44,75,6,1
Item_2843,Store_14,Lehenga,Summer,5403,0.34,74,3,0
Item_2844,Store_19,Saree,Summer,4954,0.18,72,4,0
Item_2845,Store_11,Sherwani,Winter,7305,0.26,5,4,0
Item_2846,Store_13,Saree,Wedding,9252,0.34,83,7,1
Item_2847,Store_14,Saree,Wedding,8238,0.48,99,5,1
Item_2848,Store_13,Saree,Wedding,7981,0.13,93,7,1
Item_2849,Store_1,Saree,Summer,7026,0.44,115,4,0
Item_2850,Store_8,Kurta,Summer,7609,0.46,101,3,0
Item_2851,Store_12,Kurta,Wedding,9664,0.34,56,3,0
Item_2852,Store_19,Kurta,Festive,1958,0.47,39,3,0
Item_2853,Store_12,Lehenga,Wedding,9724,0.2,73,3,0
Item_2854,Store_8,Lehenga,Winter,1493,0.48,9,4,0
Item_2855,Store_8,Sherwani,Summer,8042,0.35,104,6,1
Item_2856,Store_13,Kurta,Winter,1081,0.02,21,4,0
Item_2857,Store_12,Lehenga,Winter,7999,0.45,57,11,1
Item_2858,Store_16,Saree,Summer,3970,0.24,56,3,0
Item_2859,Store_1,Saree,Festive,1011,0.23,18,6,1
Item_2860,Store_13,Kurta,Wedding,8824,0.28,33,1,0
Item_2861,Store_7,Sherwani,Winter,1761,0.07,12,10,1
Item_2862,Store_5,Sherwani,Summer,4185,0.23,102,4,0
Item_2863,Store_8,Saree,Winter,1025,0.42,108,5,1
Item_2864,Store_14,Sherwani,Wedding,2806,0.01,5,3,0
Item_2865,Store_13,Kurta,Festive,7651,0.14,33,6,1
Item_2866,Store_15,Saree,Festive,6664,0.0,40,11,1
Item_2867,Store_17,Lehenga,Festive,6154,0.21,55,6,1
Item_2868,Store_15,Lehenga,Summer,6824,0.36,41,3,0
Item_2869,Store_20,Sherwani,Summer,4659,0.4,97,2,0
Item_2870,Store_18,Saree,Festive,2525,0.47,73,5,1
Item_2871,Store_18,Saree,Wedding,1760,0.3,57,7,1
Item_2872,Store_2,Lehenga,Wedding,1594,0.13,100,3,0
Item_2873,Store_4,Saree,Summer,8192,0.46,56,1,0
Item_2874,Store_1,Saree,Festive,2055,0.39,92,9,1
Item_2875,Store_4,Saree,Wedding,4083,0.29,87,6,1
Item_2876,Store_18,Sherwani,Wedding,4675,0.35,16,6,1
Item_2877,Store_5,Saree,Wedding,6957,0.46,56,3,0
Item_2878,Store_19,Kurta,Summer,6255,0.36,5,4,0
Item_2879,Store_15,Sherwani,Festive,5228,0.18,11,6,1
Item_2880,Store_8,Saree,Winter,5181,0.36,21,2,0
Item_2881,Store_20,Saree,Festive,2830,0.02,102,7,1
Item_2882,Store_17,Kurta,Festive,4395,0.19,47,8,1
Item_2883,Store_1,Sherwani,Summer,2203,0.2,75,5,1
Item_2884,Store_12,Lehenga,Wedding,3810,0.08,21,6,1
Item_2885,Store_19,Lehenga,Wedding,4092,0.01,63,3,0
Item_2886,Store_15,Sherwani,Summer,4044,0.07,7,6,1
Item_2887,Store_9,Saree,Summer,7071,0.33,33,6,1
Item_2888,Store_7,Saree,Summer,8272,0.4,26,5,1
Item_2889,Store_2,Lehenga,Summer,5673,0.49,42,8,1
Item_2890,Store_9,Lehenga,Summer,4514,0.17,58,7,1
Item_2891,Store_10,Lehenga,Winter,7192,0.3,111,5,1
Item_2892,Store_2,Kurta,Festive,1144,0.47,97,2,0
Item_2893,Store_19,Lehenga,Festive,8507,0.08,118,2,0
Item_2894,Store_11,Kurta,Festive,5857,0.36,54,9,1
Item_2895,Store_13,Sherwani,Wedding,2377,0.38,110,4,0
Item_2896,Store_10,Saree,Winter,4146,0.04,73,5,1
Item_2897,Store_14,Lehenga,Festive,6024,0.43,34,11,1
Item_2898,Store_18,Saree,Wedding,1793,0.41,27,3,0
Item_2899,Store_19,Saree,Winter,6756,0.02,89,3,0
Item_2900,Store_9,Lehenga,Winter,5414,0.05,94,4,0
Item_2901,Store_7,Lehenga,Wedding,2110,0.02,51,3,0
Item_2902,Store_3,Sherwani,Winter,6672,0.17,25,6,1
Item_2903,Store_20,Kurta,Wedding,5053,0.25,24,7,1
Item_2904,Store_6,Kurta,Festive,4937,0.27,27,2,0
Item_2905,Store_2,Saree,Wedding,4963,0.13,72,4,0
Item_2906,Store_6,Lehenga,Winter,5942,0.46,25,3,0
Item_2907,Store_3,Sherwani,Festive,6897,0.18,25,5,1
Item_2908,Store_16,Sherwani,Festive,9974,0.02,5,7,1
Item_2909,Store_8,Sherwani,Summer,2116,0.15,19,5,1
Item_2910,Store_2,Sherwani,Summer,2750,0.27,21,4,0
Item_2911,Store_17,Sherwani,Winter,5027,0.2,55,5,1
Item_2912,Store_9,Kurta,Wedding,6745,0.14,67,7,1
Item_2913,Store_12,Kurta,Wedding,6064,0.07,18,6,1
Item_2914,Store_3,Kurta,Winter,6938,0.41,63,3,0
Item_2915,Store_11,Lehenga,Festive,4397,0.5,87,6,1
Item_2916,Store_1,Saree,Winter,9265,0.16,54,5,1
Item_2917,Store_13,Sherwani,Winter,2359,0.19,38,4,0
Item_2918,Store_15,Lehenga,Festive,5853,0.31,10,2,0
Item_2919,Store_5,Sherwani,Wedding,2941,0.36,113,5,1
Item_2920,Store_17,Kurta,Winter,4148,0.2,53,5,1
Item_2921,Store_6,Lehenga,Wedding,8933,0.45,10,5,1
Item_2922,Store_11,Kurta,Winter,2285,0.28,73,3,0
Item_2923,Store_18,Sherwani,Festive,7474,0.23,11,6,1
Item_2924,Store_4,Sherwani,Festive,1770,0.32,101,5,1
Item_2925,Store_3,Saree,Summer,2843,0.48,81,5,1
Item_2926,Store_13,Sherwani,Festive,1073,0.4,55,6,1
Item_2927,Store_9,Kurta,Summer,2660,0.02,5,5,1
Item_2928,Store_6,Sherwani,Winter,5349,0.17,17,6,1
Item_2929,Store_12,Saree,Wedding,8102,0.24,47,2,0
Item_2930,Store_2,Saree,Festive,9000,0.16,31,12,1
Item_2931,Store_3,Kurta,Festive,4818,0.35,75,7,1
Item_2932,Store_3,Lehenga,Festive,1331,0.41,7,4,0
Item_2933,Store_12,Sherwani,Winter,2421,0.37,62,5,1
Item_2934,Store_15,Saree,Summer,8512,0.49,93,7,1
Item_2935,Store_9,Sherwani,Winter,7890,0.14,101,1,0
Item_2936,Store_8,Sherwani,Wedding,5931,0.44,108,5,1
Item_2937,Store_11,Lehenga,Winter,7025,0.38,21,6,1
Item_2938,Store_16,Saree,Wedding,5408,0.18,49,5,1
Item_2939,Store_4,Sherwani,Festive,6113,0.37,82,2,0
Item_2940,Store_1,Saree,Wedding,9419,0.05,105,5,1
Item_2941,Store_7,Kurta,Wedding,3881,0.39,62,2,0
Item_2942,Store_2,Kurta,Summer,3865,0.27,60,4,0
Item_2943,Store_5,Sherwani,Wedding,3575,0.15,58,5,1
Item_2944,Store_7,Saree,Wedding,7185,0.33,91,6,1
